plan_id,start_node_id,end_node_id,waypoint_index,waypoint_node_id,overfly_time_sim_s,segment_duration_s,cumulative_duration_s,planned_total_duration_s,start_time_sim_s,planned_completion_time_sim_s,waypoint_speed_mps,pathfinding_duration_s,total_processing_time_s,logged_at_unix_s
FP000081,L0_X14_Y6,L0_X5_Y4,32,L1_X14_Y6,3335.939629,1.2192,444.939629,446.158829,2891.0,3337.158829,25,0.245924,0.338626,1772649243.894757
FP000081,L0_X14_Y6,L0_X5_Y4,33,L0_X14_Y6,3337.158829,1.2192,446.158829,446.158829,2891.0,3337.158829,25,0.245924,0.338626,1772649243.894757
FP000084,L0_X14_Y6,L0_X1_Y3,0,L0_X14_Y6,2981.0,0.0,0.0,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,1,L1_X14_Y6,2982.2192,1.2192,32.2192,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,2,L2_X14_Y6,2983.4384,1.2192,33.4384,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,3,L2_X14_Y5,2999.453013,16.014613,49.453013,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,4,L2_X14_Y4,3015.467629,16.014617,65.467629,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,5,L2_X14_Y3,3031.48225,16.014621,81.48225,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,6,L2_X13_Y3,3047.477198,15.994948,97.477198,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,7,L2_X12_Y3,3063.472138,15.99494,113.472138,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,8,L2_X11_Y3,3079.467069,15.994931,129.467069,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,9,L2_X10_Y3,3095.461991,15.994922,145.461991,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,10,L2_X9_Y3,3111.456905,15.994914,161.456905,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,11,L2_X8_Y3,3127.45181,15.994905,177.45181,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,12,L2_X7_Y3,3143.446706,15.994896,193.446706,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,13,L2_X6_Y3,3159.441594,15.994888,209.441594,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,14,L2_X5_Y3,3175.436473,15.994879,225.436473,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,15,L2_X4_Y3,3191.431344,15.994871,241.431344,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,16,L2_X3_Y3,3207.426206,15.994862,257.426206,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,17,L2_X2_Y3,3223.421059,15.994853,273.421059,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,18,L2_X1_Y3,3239.415903,15.994845,289.415903,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,19,L1_X1_Y3,3240.635103,1.2192,290.635103,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,20,L0_X1_Y3,3241.854303,1.2192,291.854303,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,21,L0_X1_Y3,3301.854303,60.0,351.854303,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,22,L1_X1_Y3,3324.073503,22.2192,374.073503,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,23,L2_X1_Y3,3325.292703,1.2192,375.292703,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,24,L2_X2_Y3,3341.287548,15.994845,391.287548,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,25,L2_X3_Y3,3357.282401,15.994853,407.282401,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,26,L2_X4_Y3,3373.277263,15.994862,423.277263,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,27,L2_X5_Y3,3389.272134,15.994871,439.272134,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,28,L2_X6_Y3,3405.267013,15.994879,455.267013,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,29,L2_X7_Y3,3421.261901,15.994888,471.261901,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,30,L2_X8_Y3,3437.256797,15.994896,487.256797,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,31,L2_X9_Y3,3453.251702,15.994905,503.251702,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,32,L2_X10_Y3,3469.246616,15.994914,519.246616,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,33,L2_X11_Y3,3485.241538,15.994922,535.241538,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,34,L2_X12_Y3,3501.236469,15.994931,551.236469,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,35,L2_X13_Y3,3517.231408,15.99494,567.231408,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,36,L2_X14_Y3,3533.226357,15.994948,583.226357,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,37,L2_X14_Y4,3549.240977,16.014621,599.240977,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,38,L2_X14_Y5,3565.255594,16.014617,615.255594,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,39,L2_X14_Y6,3581.270207,16.014613,631.270207,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,40,L1_X14_Y6,3582.489407,1.2192,632.489407,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000084,L0_X14_Y6,L0_X1_Y3,41,L0_X14_Y6,3583.708607,1.2192,633.708607,633.708607,2950.0,3583.708607,25,0.183815,0.002514,1772649244.133158
FP000085,L0_X0_Y2,L0_X5_Y4,0,L0_X0_Y2,2982.0,0.0,0.0,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,1,L1_X0_Y2,2983.2192,1.2192,30.2192,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,2,L2_X0_Y2,2984.4384,1.2192,31.4384,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,3,L2_X1_Y2,3000.43324,15.99484,47.43324,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,4,L2_X2_Y2,3016.428089,15.994849,63.428089,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,5,L2_X3_Y2,3032.422946,15.994857,79.422946,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,6,L2_X4_Y2,3048.417812,15.994866,95.417812,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,7,L2_X5_Y2,3064.412687,15.994875,111.412687,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,8,L2_X5_Y3,3080.434026,16.021339,127.434026,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,9,L2_X5_Y4,3096.455361,16.021334,143.455361,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,10,L1_X5_Y4,3097.674561,1.2192,144.674561,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,11,L0_X5_Y4,3098.893761,1.2192,145.893761,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,12,L0_X5_Y4,3158.893761,60.0,205.893761,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,13,L1_X5_Y4,3181.112961,22.2192,228.112961,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,14,L1_X5_Y3,3197.134295,16.021334,244.134295,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,15,L2_X5_Y3,3198.353495,1.2192,245.353495,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,16,L2_X5_Y2,3214.374834,16.021339,261.374834,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,17,L2_X4_Y2,3230.369709,15.994875,277.369709,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,18,L2_X3_Y2,3246.364575,15.994866,293.364575,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,19,L2_X2_Y2,3262.359433,15.994857,309.359433,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,20,L2_X1_Y2,3278.354281,15.994849,325.354281,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,21,L2_X0_Y2,3294.349122,15.99484,341.349122,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,22,L1_X0_Y2,3295.568322,1.2192,342.568322,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000085,L0_X0_Y2,L0_X5_Y4,23,L0_X0_Y2,3296.787522,1.2192,343.787522,343.787522,2953.0,3296.787522,25,0.063208,0.235104,1772649244.249647
FP000086,L0_X14_Y6,L0_X13_Y5,0,L0_X14_Y6,3002.0,0.0,0.0,181.772705,2975.0,3156.772705,25,0.013703,0.097317,1772649244.297458
FP000086,L0_X14_Y6,L0_X13_Y5,1,L1_X14_Y6,3003.2192,1.2192,28.2192,181.772705,2975.0,3156.772705,25,0.013703,0.097317,1772649244.297458
FP000086,L0_X14_Y6,L0_X13_Y5,2,L2_X14_Y6,3004.4384,1.2192,29.4384,181.772705,2975.0,3156.772705,25,0.013703,0.097317,1772649244.297458
FP000086,L0_X14_Y6,L0_X13_Y5,3,L2_X14_Y5,3020.453013,16.014613,45.453013,181.772705,2975.0,3156.772705,25,0.013703,0.097317,1772649244.297458
FP000086,L0_X14_Y6,L0_X13_Y5,4,L2_X13_Y5,3036.447952,15.99494,61.447952,181.772705,2975.0,3156.772705,25,0.013703,0.097317,1772649244.297458
FP000086,L0_X14_Y6,L0_X13_Y5,5,L1_X13_Y5,3037.667152,1.2192,62.667152,181.772705,2975.0,3156.772705,25,0.013703,0.097317,1772649244.297458
FP000086,L0_X14_Y6,L0_X13_Y5,6,L0_X13_Y5,3038.886352,1.2192,63.886352,181.772705,2975.0,3156.772705,25,0.013703,0.097317,1772649244.297458
FP000086,L0_X14_Y6,L0_X13_Y5,7,L0_X13_Y5,3098.886352,60.0,123.886352,181.772705,2975.0,3156.772705,25,0.013703,0.097317,1772649244.297458
FP000086,L0_X14_Y6,L0_X13_Y5,8,L1_X13_Y5,3121.105552,22.2192,146.105552,181.772705,2975.0,3156.772705,25,0.013703,0.097317,1772649244.297458
FP000086,L0_X14_Y6,L0_X13_Y5,9,L2_X13_Y5,3122.324752,1.2192,147.324752,181.772705,2975.0,3156.772705,25,0.013703,0.097317,1772649244.297458
FP000086,L0_X14_Y6,L0_X13_Y5,10,L2_X14_Y5,3138.319692,15.99494,163.319692,181.772705,2975.0,3156.772705,25,0.013703,0.097317,1772649244.297458
FP000086,L0_X14_Y6,L0_X13_Y5,11,L2_X14_Y6,3154.334305,16.014613,179.334305,181.772705,2975.0,3156.772705,25,0.013703,0.097317,1772649244.297458
FP000086,L0_X14_Y6,L0_X13_Y5,12,L1_X14_Y6,3155.553505,1.2192,180.553505,181.772705,2975.0,3156.772705,25,0.013703,0.097317,1772649244.297458
FP000086,L0_X14_Y6,L0_X13_Y5,13,L0_X14_Y6,3156.772705,1.2192,181.772705,181.772705,2975.0,3156.772705,25,0.013703,0.097317,1772649244.297458
FP000087,L0_X0_Y2,L0_X6_Y6,0,L0_X0_Y2,3048.0,0.0,0.0,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,1,L1_X0_Y2,3049.2192,1.2192,1.2192,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,2,L2_X0_Y2,3050.4384,1.2192,2.4384,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,3,L2_X1_Y2,3066.43324,15.99484,18.43324,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,4,L2_X2_Y2,3082.428089,15.994849,34.428089,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,5,L2_X3_Y2,3098.422946,15.994857,50.422946,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,6,L2_X3_Y3,3114.445777,16.022831,66.445777,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,7,L2_X4_Y3,3130.440639,15.994862,82.440639,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,8,L2_X5_Y3,3146.435509,15.994871,98.435509,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,9,L2_X5_Y4,3162.456844,16.021334,114.456844,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,10,L2_X6_Y4,3178.451719,15.994875,130.451719,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,11,L2_X6_Y5,3194.472303,16.020584,146.472303,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,12,L2_X6_Y6,3210.492882,16.020579,162.492882,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,13,L1_X6_Y6,3211.712082,1.2192,163.712082,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,14,L0_X6_Y6,3212.931282,1.2192,164.931282,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,15,L0_X6_Y6,3272.931282,60.0,224.931282,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,16,L1_X6_Y6,3295.150482,22.2192,247.150482,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,17,L2_X6_Y6,3296.369682,1.2192,248.369682,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,18,L2_X6_Y5,3312.390262,16.020579,264.390262,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,19,L2_X6_Y4,3328.410846,16.020584,280.410846,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,20,L2_X6_Y3,3344.431435,16.020589,296.431435,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,21,L2_X6_Y2,3360.452028,16.020593,312.452028,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,22,L2_X5_Y2,3376.446911,15.994883,328.446911,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,23,L2_X4_Y2,3392.441786,15.994875,344.441786,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,24,L2_X3_Y2,3408.436652,15.994866,360.436652,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,25,L2_X2_Y2,3424.43151,15.994857,376.43151,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,26,L2_X1_Y2,3440.426358,15.994849,392.426358,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,27,L2_X0_Y2,3456.421198,15.99484,408.421198,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,28,L1_X0_Y2,3457.640398,1.2192,409.640398,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000087,L0_X0_Y2,L0_X6_Y6,29,L0_X0_Y2,3458.859598,1.2192,410.859598,410.859598,3048.0,3458.859598,25,0.103341,0.036261,1772649244.425356
FP000088,L0_X14_Y6,L0_X6_Y4,0,L0_X14_Y6,3089.0,0.0,0.0,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,1,L1_X14_Y6,3090.2192,1.2192,1.2192,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,2,L2_X14_Y6,3091.4384,1.2192,2.4384,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,3,L2_X14_Y5,3107.453013,16.014613,18.453013,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,4,L2_X14_Y4,3123.467629,16.014617,34.467629,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,5,L2_X13_Y4,3139.462573,15.994944,50.462573,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,6,L2_X12_Y4,3155.457509,15.994935,66.457509,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,7,L2_X11_Y4,3171.452435,15.994927,82.452435,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,8,L2_X10_Y4,3187.447354,15.994918,98.447354,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,9,L2_X9_Y4,3203.442263,15.994909,114.442263,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,10,L2_X8_Y4,3219.437164,15.994901,130.437164,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,11,L2_X7_Y4,3235.432056,15.994892,146.432056,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,12,L2_X6_Y4,3251.42694,15.994884,162.42694,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,13,L1_X6_Y4,3252.64614,1.2192,163.64614,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,14,L0_X6_Y4,3253.86534,1.2192,164.86534,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,15,L0_X6_Y4,3313.86534,60.0,224.86534,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,16,L1_X6_Y4,3336.08454,22.2192,247.08454,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,17,L1_X7_Y4,3352.079423,15.994884,263.079423,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,18,L1_X8_Y4,3368.074315,15.994892,279.074315,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,19,L1_X9_Y4,3384.069216,15.994901,295.069216,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,20,L1_X10_Y4,3400.064126,15.994909,311.064126,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,21,L1_X11_Y4,3416.059044,15.994918,327.059044,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,22,L1_X12_Y4,3432.053971,15.994927,343.053971,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,23,L1_X13_Y4,3448.048906,15.994935,359.048906,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,24,L2_X13_Y4,3449.268106,1.2192,360.268106,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,25,L2_X14_Y4,3465.26305,15.994944,376.26305,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,26,L2_X14_Y5,3481.277667,16.014617,392.277667,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,27,L2_X14_Y6,3497.292279,16.014613,408.292279,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,28,L1_X14_Y6,3498.511479,1.2192,409.511479,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000088,L0_X14_Y6,L0_X6_Y4,29,L0_X14_Y6,3499.730679,1.2192,410.730679,410.730679,3089.0,3499.730679,25,0.115304,0.136463,1772649244.57278
FP000089,L0_X0_Y2,L0_X10_Y6,0,L0_X0_Y2,3091.0,0.0,0.0,541.233372,3091.0,3632.233372,25,0.408339,0.15308,1772649245.020904
FP000089,L0_X0_Y2,L0_X10_Y6,1,L1_X0_Y2,3092.2192,1.2192,1.2192,541.233372,3091.0,3632.233372,25,0.408339,0.15308,1772649245.020904
FP000089,L0_X0_Y2,L0_X10_Y6,2,L2_X0_Y2,3093.4384,1.2192,2.4384,541.233372,3091.0,3632.233372,25,0.408339,0.15308,1772649245.020904
FP000089,L0_X0_Y2,L0_X10_Y6,3,L2_X1_Y2,3109.43324,15.99484,18.43324,541.233372,3091.0,3632.233372,25,0.408339,0.15308,1772649245.020904
FP000089,L0_X0_Y2,L0_X10_Y6,4,L3_X1_Y2,3110.65244,1.2192,19.65244,541.233372,3091.0,3632.233372,25,0.408339,0.15308,1772649245.020904
FP000089,L0_X0_Y2,L0_X10_Y6,5,L3_X2_Y2,3126.647289,15.994849,35.647289,541.233372,3091.0,3632.233372,25,0.408339,0.15308,1772649245.020904
FP000089,L0_X0_Y2,L0_X10_Y6,6,L3_X3_Y2,3142.642146,15.994857,51.642146,541.233372,3091.0,3632.233372,25,0.408339,0.15308,1772649245.020904
FP000089,L0_X0_Y2,L0_X10_Y6,7,L3_X4_Y2,3158.637012,15.994866,67.637012,541.233372,3091.0,3632.233372,25,0.408339,0.15308,1772649245.020904
FP000089,L0_X0_Y2,L0_X10_Y6,8,L3_X5_Y2,3174.631887,15.994875,83.631887,541.233372,3091.0,3632.233372,25,0.408339,0.15308,1772649245.020904
FP000089,L0_X0_Y2,L0_X10_Y6,9,L3_X6_Y2,3190.626771,15.994883,99.626771,541.233372,3091.0,3632.233372,25,0.408339,0.15308,1772649245.020904
FP000089,L0_X0_Y2,L0_X10_Y6,10,L3_X7_Y2,3206.621662,15.994892,115.621662,541.233372,3091.0,3632.233372,25,0.408339,0.15308,1772649245.020904
FP000089,L0_X0_Y2,L0_X10_Y6,11,L3_X8_Y2,3222.616563,15.994901,131.616563,541.233372,3091.0,3632.233372,25,0.408339,0.15308,1772649245.020904
FP000089,L0_X0_Y2,L0_X10_Y6,12,L2_X8_Y2,3223.835763,1.2192,132.835763,541.233372,3091.0,3632.233372,25,0.408339,0.15308,1772649245.020904
FP000089,L0_X0_Y2,L0_X10_Y6,13,L2_X9_Y2,3239.830672,15.994909,148.830672,541.233372,3091.0,3632.233372,25,0.408339,0.15308,1772649245.020904
