Time,DroneID,X,Y,Z,Target position,Target Speed,Origin Lat,Origin Lon,Destination Lat,Destination Lon,Completed
7040.00,FP000179,2945.26,30.48,-26423.96,"(3138.296, 30.48, -26752.23)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
7040.00,FP000183,1898.91,60.96,-25436.01,"(1776.063, 60.96, -25227.01)",20,354.889739990234,-22808.138671875,3078.50537109375,-25858.818359375,false
7040.00,FP000184,2505.05,0.00,-28050.31,"(2505.051, 0, -28050.31)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7040.00,FP000186,995.84,60.96,-23899.28,"(963.8502, 60.96, -23844.83)",20,354.889739990234,-22808.138671875,1429.47607421875,-25429.37109375,false
7040.00,FP000187,2700.51,60.96,-26799.45,"(2588.579, 60.96, -26609.1)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7040.00,FP000188,3910.79,91.44,-26482.58,"(4034.499, 91.44, -26692.94)",20,4584.16845703125,-26836.0078125,3018.7939453125,-24965.36328125,false
7040.00,FP000190,3505.31,91.44,-25792.96,"(3628.16, 91.44, -26001.92)",20,4584.16845703125,-26836.0078125,3018.7939453125,-24965.36328125,false
7040.00,FP000191,2689.79,60.96,-25989.47,"(2731.973, 60.96, -26061.21)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7040.00,FP000192,2153.54,60.96,-25869.16,"(1979.164, 60.96, -25572.54)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7040.00,FP000195,3339.67,60.96,-27562.97,"(3198.166, 60.96, -27645.61)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7040.00,FP000196,3153.74,91.44,-27207.38,"(2994.952, 91.44, -27300.11)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7050.00,FP000179,3046.64,30.48,-26596.37,"(3138.296, 30.48, -26752.23)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
7050.00,FP000183,1797.57,60.96,-25263.59,"(1776.063, 60.96, -25227.01)",20,354.889739990234,-22808.138671875,3078.50537109375,-25858.818359375,false
7050.00,FP000184,2505.05,60.96,-28050.31,"(2851.618, 60.96, -27847.97)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7050.00,FP000186,894.53,60.96,-23726.84,"(760.8444, 60.96, -23499.27)",20,354.889739990234,-22808.138671875,1429.47607421875,-25429.37109375,false
7050.00,FP000187,2599.13,60.96,-26627.04,"(2588.579, 60.96, -26609.1)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7050.00,FP000188,4012.18,91.44,-26654.98,"(4034.499, 91.44, -26692.94)",20,4584.16845703125,-26836.0078125,3018.7939453125,-24965.36328125,false
7050.00,FP000190,3606.67,91.44,-25965.37,"(3628.16, 91.44, -26001.92)",20,4584.16845703125,-26836.0078125,3018.7939453125,-24965.36328125,false
7050.00,FP000191,2772.52,30.48,-26130.17,"(2935.125, 30.48, -26406.72)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7050.00,FP000192,2052.18,60.96,-25696.74,"(1979.164, 60.96, -25572.54)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7050.00,FP000195,3198.17,30.48,-27645.61,"(3198.166, 0, -27645.61)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7050.00,FP000196,2981.03,91.44,-27308.24,"(2648.398, 91.44, -27502.47)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7060.00,FP000179,3148.02,30.48,-26768.77,"(3341.486, 30.48, -27097.74)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
7060.00,FP000183,1696.22,60.96,-25091.17,"(1572.981, 60.96, -24881.47)",20,354.889739990234,-22808.138671875,3078.50537109375,-25858.818359375,false
7060.00,FP000184,2677.77,60.96,-27949.47,"(2851.618, 60.96, -27847.97)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7060.00,FP000186,793.23,60.96,-23554.39,"(760.8444, 60.96, -23499.27)",20,354.889739990234,-22808.138671875,1429.47607421875,-25429.37109375,false
7060.00,FP000187,2497.76,60.96,-26454.64,"(2385.422, 60.96, -26263.59)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7060.00,FP000188,4113.57,91.44,-26827.38,"(4237.696, 91.44, -27038.43)",20,4584.16845703125,-26836.0078125,3018.7939453125,-24965.36328125,false
7060.00,FP000190,3708.04,91.44,-26137.78,"(3831.32, 91.44, -26347.43)",20,4584.16845703125,-26836.0078125,3018.7939453125,-24965.36328125,false
7060.00,FP000191,2873.89,30.48,-26302.57,"(2935.125, 30.48, -26406.72)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7060.00,FP000192,1950.82,60.96,-25524.32,"(1776.063, 60.96, -25227.01)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7060.00,FP000195,3198.17,0.00,-27645.61,"(3198.166, 0, -27645.61)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7060.00,FP000196,2808.32,91.44,-27409.09,"(2648.398, 91.44, -27502.47)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7070.00,FP000179,3249.41,30.48,-26941.17,"(3341.486, 30.48, -27097.74)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
7070.00,FP000183,1594.89,60.96,-24918.75,"(1572.981, 60.96, -24881.47)",20,354.889739990234,-22808.138671875,3078.50537109375,-25858.818359375,false
7070.00,FP000184,2850.48,60.96,-27848.63,"(3198.166, 60.96, -27645.61)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7070.00,FP000186,691.93,60.96,-23381.95,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,1429.47607421875,-25429.37109375,false
7070.00,FP000187,2396.39,60.96,-26282.24,"(2385.422, 60.96, -26263.59)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7070.00,FP000188,4214.96,91.44,-26999.78,"(4237.696, 91.44, -27038.43)",20,4584.16845703125,-26836.0078125,3018.7939453125,-24965.36328125,false
7070.00,FP000190,3809.41,91.44,-26310.18,"(3831.32, 91.44, -26347.43)",20,4584.16845703125,-26836.0078125,3018.7939453125,-24965.36328125,false
7070.00,FP000191,2975.26,30.48,-26474.98,"(3138.296, 30.48, -26752.23)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7070.00,FP000192,1849.47,60.96,-25351.90,"(1776.063, 60.96, -25227.01)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7070.00,FP000195,3198.17,0.00,-27645.61,"(3198.166, 0, -27645.61)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7070.00,FP000196,2648.40,91.44,-27502.47,"(2301.826, 91.44, -27704.82)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7080.00,FP000179,3341.20,50.45,-27097.25,"(3341.486, 60.96, -27097.74)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
7080.00,FP000183,1493.56,60.96,-24746.32,"(1369.919, 60.96, -24535.93)",20,354.889739990234,-22808.138671875,3078.50537109375,-25858.818359375,false
7080.00,FP000184,3023.19,60.96,-27747.78,"(3198.166, 60.96, -27645.61)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7080.00,FP000186,590.63,60.96,-23209.51,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,1429.47607421875,-25429.37109375,false
7080.00,FP000187,2295.03,60.96,-26109.84,"(2182.283, 60.96, -25918.07)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7080.00,FP000188,4374.35,91.44,-26955.21,"(4584.168, 91.44, -26836.01)",20,4584.16845703125,-26836.0078125,3018.7939453125,-24965.36328125,false
7080.00,FP000190,3910.79,91.44,-26482.58,"(4034.499, 91.44, -26692.94)",20,4584.16845703125,-26836.0078125,3018.7939453125,-24965.36328125,false
7080.00,FP000191,3076.64,30.48,-26647.38,"(3138.296, 30.48, -26752.23)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7080.00,FP000192,1748.13,60.96,-25179.48,"(1572.981, 60.96, -24881.47)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7080.00,FP000195,3198.17,0.00,-27645.61,"(3198.166, 0, -27645.61)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7080.00,FP000196,2475.68,91.44,-27603.31,"(2301.826, 91.44, -27704.82)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7090.00,FP000179,3432.74,60.96,-27252.89,"(3544.695, 60.96, -27443.23)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
7090.00,FP000183,1392.23,60.96,-24573.89,"(1369.919, 60.96, -24535.93)",20,354.889739990234,-22808.138671875,3078.50537109375,-25858.818359375,false
7090.00,FP000184,3195.91,60.96,-27646.93,"(2994.952, 60.96, -27300.11)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7090.00,FP000186,489.34,60.96,-23037.05,"(354.8897, 60.96, -22808.14)",20,354.889739990234,-22808.138671875,1429.47607421875,-25429.37109375,false
7090.00,FP000187,2193.67,60.96,-25937.43,"(2182.283, 60.96, -25918.07)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7090.00,FP000188,4548.25,91.44,-26856.42,"(4584.168, 91.44, -26836.01)",20,4584.16845703125,-26836.0078125,3018.7939453125,-24965.36328125,false
7090.00,FP000190,4012.18,91.44,-26654.98,"(4034.499, 91.44, -26692.94)",20,4584.16845703125,-26836.0078125,3018.7939453125,-24965.36328125,false
7090.00,FP000191,3178.02,30.48,-26819.78,"(3341.486, 30.48, -27097.74)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7090.00,FP000192,1646.79,60.96,-25007.06,"(1572.981, 60.96, -24881.47)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7090.00,FP000195,3198.17,0.00,-27645.61,"(3198.166, 0, -27645.61)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7090.00,FP000196,2302.96,91.44,-27704.15,"(2301.826, 60.96, -27704.82)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7100.00,FP000179,3534.14,60.96,-27425.28,"(3544.695, 60.96, -27443.23)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
7100.00,FP000183,1290.90,60.96,-24401.46,"(1166.875, 60.96, -24190.38)",20,354.889739990234,-22808.138671875,3078.50537109375,-25858.818359375,false
7100.00,FP000184,3095.64,60.96,-27473.88,"(2994.952, 60.96, -27300.11)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7100.00,FP000186,388.05,60.96,-22864.59,"(354.8897, 60.96, -22808.14)",20,354.889739990234,-22808.138671875,1429.47607421875,-25429.37109375,false
7100.00,FP000187,2092.31,60.96,-25765.01,"(1979.164, 60.96, -25572.54)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7100.00,FP000190,4113.57,91.44,-26827.38,"(4237.696, 91.44, -27038.43)",20,4584.16845703125,-26836.0078125,3018.7939453125,-24965.36328125,false
7100.00,FP000191,3279.41,30.48,-26992.19,"(3341.486, 30.48, -27097.74)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7100.00,FP000192,1572.98,30.48,-24881.47,"(1572.981, 0, -24881.47)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7100.00,FP000195,3198.17,0.00,-27645.61,"(3198.166, 0, -27645.61)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7100.00,FP000196,2301.83,0.00,-27704.82,"(2301.826, 0, -27704.82)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7110.00,FP000179,3699.89,60.96,-27352.06,"(3891.205, 60.96, -27240.84)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
7110.00,FP000183,1189.58,60.96,-24229.02,"(1166.875, 60.96, -24190.38)",20,354.889739990234,-22808.138671875,3078.50537109375,-25858.818359375,false
7110.00,FP000184,2995.37,60.96,-27300.83,"(2791.756, 60.96, -26954.61)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7110.00,FP000187,1990.95,60.96,-25592.59,"(1979.164, 60.96, -25572.54)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7110.00,FP000190,4214.96,91.44,-26999.78,"(4237.696, 91.44, -27038.43)",20,4584.16845703125,-26836.0078125,3018.7939453125,-24965.36328125,false
7110.00,FP000191,3341.49,0.00,-27097.74,"(3341.486, 0, -27097.74)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7110.00,FP000192,1572.98,0.00,-24881.47,"(1572.981, 0, -24881.47)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7110.00,FP000195,3198.17,0.00,-27645.61,"(3198.166, 0, -27645.61)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7110.00,FP000196,2301.83,0.00,-27704.82,"(2301.826, 0, -27704.82)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7120.00,FP000179,3872.80,60.96,-27251.54,"(3891.205, 60.96, -27240.84)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
7120.00,FP000183,1088.26,60.96,-24056.58,"(963.8502, 60.96, -23844.83)",20,354.889739990234,-22808.138671875,3078.50537109375,-25858.818359375,false
7120.00,FP000184,2893.98,60.96,-27128.43,"(2791.756, 60.96, -26954.61)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7120.00,FP000187,1889.60,60.96,-25420.17,"(1776.063, 60.96, -25227.01)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7120.00,FP000190,4374.35,91.44,-26955.21,"(4584.168, 91.44, -26836.01)",20,4584.16845703125,-26836.0078125,3018.7939453125,-24965.36328125,false
7120.00,FP000191,3341.49,0.00,-27097.74,"(3341.486, 0, -27097.74)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7120.00,FP000192,1572.98,0.00,-24881.47,"(1572.981, 0, -24881.47)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7120.00,FP000195,3267.25,60.96,-27605.27,"(3544.695, 60.96, -27443.23)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7120.00,FP000196,2301.83,0.00,-27704.82,"(2301.826, 0, -27704.82)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7130.00,FP000179,4045.51,60.96,-27150.70,"(4237.696, 60.96, -27038.43)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
7130.00,FP000183,986.94,60.96,-23884.14,"(963.8502, 60.96, -23844.83)",20,354.889739990234,-22808.138671875,3078.50537109375,-25858.818359375,false
7130.00,FP000184,2792.59,60.96,-26956.03,"(2588.579, 60.96, -26609.1)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7130.00,FP000187,1788.25,60.96,-25247.74,"(1776.063, 60.96, -25227.01)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7130.00,FP000190,4548.25,91.44,-26856.42,"(4584.168, 91.44, -26836.01)",20,4584.16845703125,-26836.0078125,3018.7939453125,-24965.36328125,false
7130.00,FP000191,3341.49,0.00,-27097.74,"(3341.486, 0, -27097.74)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7130.00,FP000192,1572.98,0.00,-24881.47,"(1572.981, 0, -24881.47)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7130.00,FP000195,3439.95,60.96,-27504.41,"(3544.695, 60.96, -27443.23)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7130.00,FP000196,2301.83,0.00,-27704.82,"(2301.826, 0, -27704.82)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7130.00,FP000198,385.28,60.96,-22859.88,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
7140.00,FP000179,4218.20,60.96,-27049.82,"(4237.696, 60.96, -27038.43)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
7140.00,FP000183,892.94,60.96,-23724.12,"(760.8444, 60.96, -23499.27)",20,354.889739990234,-22808.138671875,3078.50537109375,-25858.818359375,false
7140.00,FP000184,2691.21,60.96,-26783.63,"(2588.579, 60.96, -26609.1)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7140.00,FP000187,1686.91,60.96,-25075.32,"(1572.981, 60.96, -24881.47)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7140.00,FP000191,3341.49,0.00,-27097.74,"(3341.486, 0, -27097.74)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7140.00,FP000192,1572.98,0.00,-24881.47,"(1572.981, 0, -24881.47)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7140.00,FP000195,3612.65,60.96,-27403.54,"(3891.205, 60.96, -27240.84)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7140.00,FP000196,2301.83,0.00,-27704.82,"(2301.826, 0, -27704.82)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7140.00,FP000198,486.57,60.96,-23032.34,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
7140.00,FP000199,354.89,0.00,-22808.14,"(354.8897, 30.48, -22808.14)",20,354.889739990234,-22808.138671875,1776.06298828125,-25227.009765625,false
7150.00,FP000179,4390.89,60.96,-26948.93,"(4584.168, 60.96, -26836.01)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
7150.00,FP000183,791.63,60.96,-23551.68,"(760.8444, 60.96, -23499.27)",20,354.889739990234,-22808.138671875,3078.50537109375,-25858.818359375,false
7150.00,FP000184,2589.83,60.96,-26611.23,"(2385.422, 60.96, -26263.59)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7150.00,FP000187,1585.57,60.96,-24902.90,"(1572.981, 60.96, -24881.47)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7150.00,FP000191,3341.49,0.00,-27097.74,"(3341.486, 0, -27097.74)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7150.00,FP000192,1572.98,0.00,-24881.47,"(1572.981, 0, -24881.47)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7150.00,FP000195,3785.35,60.96,-27302.67,"(3891.205, 60.96, -27240.84)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7150.00,FP000196,2301.83,0.00,-27704.82,"(2301.826, 0, -27704.82)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7150.00,FP000198,609.35,60.96,-23122.90,"(904.4589, 60.96, -22951.33)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
7150.00,FP000199,415.66,60.96,-22911.62,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,1776.06298828125,-25227.009765625,false
7160.00,FP000179,4563.58,60.96,-26848.04,"(4584.168, 60.96, -26836.01)",20,4584.16845703125,-26836.0078125,1513.45959472656,-23988.0078125,false
7160.00,FP000183,690.33,60.96,-23379.24,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,3078.50537109375,-25858.818359375,false
7160.00,FP000184,2488.46,60.96,-26438.82,"(2385.422, 60.96, -26263.59)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7160.00,FP000187,1484.24,60.96,-24730.48,"(1369.919, 60.96, -24535.93)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7160.00,FP000191,3341.49,0.00,-27097.74,"(3341.486, 0, -27097.74)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7160.00,FP000192,1572.98,0.00,-24881.47,"(1572.981, 0, -24881.47)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7160.00,FP000195,3958.05,60.96,-27201.79,"(4237.696, 60.96, -27038.43)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7160.00,FP000196,2301.83,60.96,-27704.82,"(2505.051, 60.96, -28050.31)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7160.00,FP000198,782.25,60.96,-23022.38,"(904.4589, 60.96, -22951.33)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
7160.00,FP000199,516.96,60.96,-23084.07,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,1776.06298828125,-25227.009765625,false
7170.00,FP000183,589.04,60.96,-23206.79,"(557.8576, 60.96, -23153.71)",20,354.889739990234,-22808.138671875,3078.50537109375,-25858.818359375,false
7170.00,FP000184,2387.09,60.96,-26266.42,"(2182.283, 60.96, -25918.07)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7170.00,FP000187,1382.92,60.96,-24558.05,"(1369.919, 60.96, -24535.93)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7170.00,FP000191,3341.49,30.48,-27097.74,"(3341.486, 60.96, -27097.74)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7170.00,FP000192,1613.52,60.96,-24950.44,"(1776.063, 60.96, -25227.01)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7170.00,FP000195,4130.74,60.96,-27100.91,"(4237.696, 60.96, -27038.43)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7170.00,FP000196,2403.23,60.96,-27877.20,"(2505.051, 60.96, -28050.31)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7170.00,FP000198,933.85,60.96,-23003.65,"(1107.44, 60.96, -23296.9)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
7170.00,FP000199,618.25,60.96,-23256.52,"(760.8444, 60.96, -23499.27)",20,354.889739990234,-22808.138671875,1776.06298828125,-25227.009765625,false
7180.00,FP000183,487.75,60.96,-23034.34,"(354.8897, 60.96, -22808.14)",20,354.889739990234,-22808.138671875,3078.50537109375,-25858.818359375,false
7180.00,FP000184,2285.73,60.96,-26094.02,"(2182.283, 60.96, -25918.07)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7180.00,FP000187,1288.86,60.96,-24397.98,"(1166.875, 60.96, -24190.38)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7180.00,FP000191,3203.32,60.96,-27178.42,"(2994.952, 60.96, -27300.11)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7180.00,FP000192,1714.86,60.96,-25122.87,"(1776.063, 60.96, -25227.01)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7180.00,FP000195,4303.43,60.96,-27000.03,"(4584.168, 60.96, -26836.01)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7180.00,FP000196,2504.62,60.96,-28049.59,"(2851.618, 60.96, -27847.97)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7180.00,FP000198,1035.73,60.96,-23175.76,"(1107.44, 60.96, -23296.9)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
7180.00,FP000199,719.55,60.96,-23428.97,"(760.8444, 60.96, -23499.27)",20,354.889739990234,-22808.138671875,1776.06298828125,-25227.009765625,false
7190.00,FP000183,386.45,60.96,-22861.88,"(354.8897, 60.96, -22808.14)",20,354.889739990234,-22808.138671875,3078.50537109375,-25858.818359375,false
7190.00,FP000184,2184.37,60.96,-25921.61,"(1979.164, 60.96, -25572.54)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7190.00,FP000187,1187.53,60.96,-24225.54,"(1166.875, 60.96, -24190.38)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7190.00,FP000191,3030.62,60.96,-27279.28,"(2994.952, 60.96, -27300.11)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7190.00,FP000192,1844.82,60.96,-25186.12,"(2122.631, 60.96, -25024.63)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7190.00,FP000195,4476.12,60.96,-26899.13,"(4584.168, 60.96, -26836.01)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7190.00,FP000196,2677.55,60.96,-27949.11,"(2851.618, 60.96, -27847.97)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7190.00,FP000198,1137.44,60.96,-23347.97,"(1310.44, 60.96, -23642.46)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
7190.00,FP000199,820.85,60.96,-23601.41,"(963.8502, 60.96, -23844.83)",20,354.889739990234,-22808.138671875,1776.06298828125,-25227.009765625,false
7200.00,FP000184,2083.01,60.96,-25749.19,"(1979.164, 60.96, -25572.54)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7200.00,FP000187,1086.22,60.96,-24053.10,"(963.8502, 60.96, -23844.83)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7200.00,FP000191,2914.52,60.96,-27161.80,"(2791.756, 60.96, -26954.61)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7200.00,FP000192,2017.73,60.96,-25085.61,"(2122.631, 60.96, -25024.63)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7200.00,FP000195,4584.17,10.48,-26836.01,"(4584.168, 0, -26836.01)",20,4584.16845703125,-26836.0078125,3198.16625976563,-27645.609375,false
7200.00,FP000196,2850.48,60.96,-27848.63,"(3198.166, 60.96, -27645.61)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7200.00,FP000198,1238.74,60.96,-23520.41,"(1310.44, 60.96, -23642.46)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
7200.00,FP000199,922.15,60.96,-23773.85,"(963.8502, 60.96, -23844.83)",20,354.889739990234,-22808.138671875,1776.06298828125,-25227.009765625,false
7210.00,FP000184,1981.65,60.96,-25576.77,"(1776.063, 60.96, -25227.01)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
7210.00,FP000187,984.90,60.96,-23880.66,"(963.8502, 60.96, -23844.83)",20,354.889739990234,-22808.138671875,2791.75610351563,-26954.609375,false
7210.00,FP000191,2812.57,60.96,-26989.73,"(2791.756, 60.96, -26954.61)",20,354.889739990234,-22808.138671875,3341.486328125,-27097.736328125,false
7210.00,FP000192,2162.25,60.96,-25094.14,"(2325.726, 60.96, -25370.17)",20,4584.16845703125,-26836.0078125,1572.98132324219,-24881.474609375,false
7210.00,FP000196,3023.19,60.96,-27747.78,"(3198.166, 60.96, -27645.61)",20,4584.16845703125,-26836.0078125,2301.82568359375,-27704.81640625,false
7210.00,FP000198,1340.05,60.96,-23692.85,"(1513.46, 60.96, -23988.01)",20,354.889739990234,-22808.138671875,2266.109375,-24476.705078125,false
7210.00,FP000199,1023.46,60.96,-23946.29,"(1166.875, 60.96, -24190.38)",20,354.889739990234,-22808.138671875,1776.06298828125,-25227.009765625,false
7220.00,FP000184,1880.30,60.96,-25404.35,"(1776.063, 60.96, -25227.01)",20,354.889739990234,-22808.138671875,2505.05126953125,-28050.314453125,false
