Time,Mean_Distance
42850.00,10604.32
42860.00,10788.49
42870.00,10970.48
42880.00,11152.31
42890.00,10572.72
42900.00,10752.60
42910.00,10217.59
42920.00,10387.63
42930.00,9871.94
42940.00,9867.82
42950.00,9780.85
42960.00,9631.60
42970.00,9478.03
42980.00,8771.92
42990.00,8547.87
43000.00,8306.74
43010.00,8064.22
43020.00,7820.37
43030.00,7622.39
43040.00,7437.42
43050.00,7257.47
43060.00,7117.51
43070.00,6990.19
43080.00,6852.95
43090.00,6728.79
43100.00,6611.70
43110.00,6494.26
43120.00,6414.03
43130.00,6386.76
43140.00,6391.53
43150.00,6426.47
43160.00,6479.64
43170.00,6156.84
43180.00,7091.90
43190.00,7177.29
43200.00,7173.84
43210.00,7181.11
43220.00,7786.22
43230.00,7786.69
43240.00,8398.50
43250.00,8355.88
43260.00,8328.61
43270.00,8295.15
43280.00,8228.13
43290.00,8050.94
43300.00,7868.96
43310.00,7692.29
43320.00,7510.81
43330.00,7337.45
43340.00,5569.31
43350.00,7208.67
43360.00,7710.82
43370.00,7543.84
43380.00,7384.66
43390.00,7226.13
43400.00,6453.39
43410.00,6303.35
43420.00,6155.12
43430.00,6604.06
43440.00,6513.03
43450.00,6423.10
43460.00,6326.01
43470.00,5698.12
43480.00,5612.51
43490.00,5538.40
43500.00,5503.44
43510.00,5533.31
43520.00,5578.57
43530.00,5622.38
43540.00,5666.76
43550.00,5715.15
43560.00,5759.93
43570.00,5363.69
43580.00,5407.72
43590.00,5455.58
43600.00,5499.62
43610.00,5543.62
43620.00,5591.55
43630.00,5635.51
43640.00,5679.40
43650.00,6770.08
43660.00,6803.38
43670.00,6468.75
43680.00,6541.12
43690.00,6324.21
43700.00,6487.29
43710.00,6661.57
43720.00,6790.20
43730.00,6957.33
43740.00,7146.00
43750.00,7301.00
43760.00,7479.92
43770.00,7617.11
43780.00,7775.84
43790.00,7977.43
43800.00,8178.99
43810.00,8325.75
43820.00,8524.41
43830.00,8719.91
43840.00,8927.08
43850.00,9131.64
43860.00,8749.80
43870.00,8393.13
43880.00,8561.41
43890.00,8257.66
43900.00,8392.62
43910.00,8451.41
43920.00,8514.70
43930.00,8583.03
43940.00,8655.18
43950.00,8730.57
43960.00,8821.95
43970.00,8891.99
43980.00,8958.71
43990.00,9568.16
44000.00,9614.31
44010.00,9666.88
44020.00,9671.76
44030.00,9655.79
44040.00,9576.27
44050.00,9499.92
44060.00,9421.83
44070.00,9342.85
44080.00,9270.87
44090.00,9168.94
44100.00,9563.74
44110.00,9530.39
44120.00,9503.39
44130.00,9471.80
44140.00,9442.64
44150.00,9414.54
44160.00,9392.57
44170.00,9368.37
44180.00,9358.27
44190.00,9357.79
44200.00,9322.82
44210.00,9286.58
44220.00,9258.95
44230.00,9242.76
44240.00,9230.36
44250.00,9226.35
44260.00,9224.40
44270.00,9207.28
44280.00,9145.13
44290.00,9075.45
44300.00,8989.74
44310.00,8903.11
44320.00,8813.90
44330.00,9199.57
44340.00,9639.89
44350.00,9587.84
44360.00,9501.94
44370.00,9418.40
44380.00,9337.46
44390.00,9255.14
44400.00,8282.52
44410.00,8232.75
44420.00,8183.00
44430.00,7751.95
44440.00,7731.88
44450.00,7711.64
44460.00,7637.77
44470.00,7539.47
44480.00,7441.04
44490.00,7010.84
44500.00,6934.78
44510.00,6860.89
44520.00,6789.34
44530.00,6722.77
44540.00,6658.02
44550.00,6599.92
44560.00,6544.44
44570.00,6492.68
44580.00,6500.51
44590.00,6516.68
44600.00,6542.09
44610.00,6582.64
44620.00,6631.63
44630.00,6686.66
44640.00,6732.30
44650.00,6787.70
44660.00,7234.54
44670.00,7340.57
44680.00,7451.26
44690.00,7583.95
44700.00,7356.23
44710.00,7525.75
44720.00,7703.81
44730.00,7887.52
44740.00,8067.58
44750.00,8261.29
44760.00,8907.13
44770.00,9138.93
44780.00,9364.32
44790.00,9607.97
44800.00,9797.43
44810.00,8946.25
44820.00,8994.20
44830.00,9043.11
44840.00,9099.39
44850.00,9156.98
44860.00,9218.99
44870.00,9287.21
44880.00,9370.96
44890.00,9459.43
44900.00,9568.30
44910.00,9612.80
44920.00,10241.09
44930.00,10301.54
44940.00,10369.34
44950.00,9851.72
44960.00,9847.11
44970.00,9795.96
44980.00,9747.55
44990.00,9684.57
45000.00,9593.89
45010.00,9500.62
45020.00,9414.93
45030.00,9333.92
45040.00,8758.80
45050.00,8241.74
45060.00,8193.70
45070.00,8638.59
45080.00,8595.11
45090.00,8522.81
45100.00,8458.52
45110.00,8403.04
45120.00,8354.00
45130.00,8316.16
45140.00,8286.16
45150.00,8224.82
45160.00,8105.69
45170.00,8468.91
45180.00,8279.97
45190.00,8080.46
45200.00,7883.91
45210.00,7690.61
45220.00,7501.50
45230.00,7296.42
45240.00,7097.74
45250.00,7369.90
45260.00,7214.09
45270.00,7064.19
45280.00,6916.05
45290.00,6769.75
45300.00,6625.40
45310.00,7417.36
45320.00,7769.76
45330.00,7674.52
45340.00,7577.36
45350.00,7481.31
45360.00,7386.69
45370.00,7790.04
45380.00,7712.29
45390.00,7635.77
45400.00,7578.53
45410.00,7629.93
45420.00,7696.34
45430.00,8349.16
45440.00,8462.55
45450.00,8579.15
45460.00,8698.57
45470.00,8820.75
45480.00,8965.59
45490.00,7837.09
45500.00,7966.43
45510.00,8101.38
45520.00,8238.86
45530.00,8344.92
45540.00,8435.63
45550.00,8530.78
45560.00,8650.19
45570.00,8785.38
45580.00,8921.77
45590.00,9059.33
45600.00,9198.04
45610.00,9337.85
45620.00,9469.63
45630.00,9581.85
45640.00,9687.37
45650.00,9795.40
45660.00,9905.99
45670.00,10019.08
45680.00,10134.56
45690.00,10252.25
45700.00,10347.99
45710.00,10329.12
45720.00,10198.74
45730.00,7696.83
45740.00,7597.11
45750.00,7504.07
45760.00,7416.19
45770.00,7333.46
45780.00,7255.96
45790.00,7183.67
45800.00,7110.38
45810.00,8748.87
45820.00,8636.90
45830.00,8550.86
45840.00,8472.64
45850.00,9036.14
45860.00,8393.91
45870.00,8359.28
45880.00,8326.04
45890.00,7570.34
45900.00,7523.07
45910.00,7476.86
45920.00,7431.68
45930.00,7387.51
45940.00,7344.33
45950.00,7315.16
45960.00,7204.52
45970.00,7052.70
45980.00,6902.89
45990.00,6755.24
46000.00,6609.94
46010.00,6467.27
46020.00,6327.93
46030.00,6706.74
46040.00,6616.06
46050.00,6073.35
46060.00,6575.82
46070.00,6675.46
46080.00,6784.30
46090.00,6901.32
46100.00,7026.73
46110.00,7161.06
46120.00,7303.78
46130.00,7453.35
46140.00,7608.25
46150.00,7759.98
46160.00,7364.69
46170.00,8045.23
46180.00,8191.65
46190.00,8313.12
46200.00,8372.45
46210.00,8417.54
46220.00,8465.37
46230.00,8516.32
46240.00,9274.57
46250.00,9369.90
46260.00,9467.46
46270.00,9567.13
46280.00,9668.78
46290.00,9772.30
46300.00,9877.55
46310.00,9984.41
46320.00,10081.81
46330.00,10068.28
46340.00,10017.36
46350.00,9968.59
46360.00,9143.56
46370.00,8993.66
46380.00,8788.37
46390.00,8585.26
46400.00,8384.32
46410.00,8185.51
46420.00,7988.74
46430.00,7793.91
46440.00,7600.92
46450.00,7437.22
46460.00,7278.50
46470.00,7121.22
46480.00,7597.28
46490.00,6838.35
46500.00,6746.35
46510.00,6657.90
46520.00,6570.13
46530.00,6483.02
46540.00,6396.55
46550.00,6310.71
46560.00,6225.47
46570.00,6140.84
46580.00,6056.80
46590.00,5973.34
46600.00,5890.47
46610.00,5808.17
46620.00,5750.26
46630.00,5712.62
46640.00,6226.25
46650.00,6237.57
46660.00,6250.84
46670.00,6265.95
46680.00,6287.32
46690.00,6306.00
46700.00,6296.20
46710.00,7012.39
46720.00,7154.81
46730.00,7247.99
46740.00,7344.58
46750.00,7445.08
46760.00,7549.45
46770.00,7648.08
46780.00,7007.09
46790.00,7066.11
46800.00,7132.09
46810.00,7199.43
46820.00,7269.62
46830.00,7342.61
46840.00,7420.64
46850.00,7499.14
46860.00,7598.53
46870.00,7725.29
46880.00,7847.33
46890.00,8042.46
46900.00,8258.19
46910.00,8480.30
46920.00,8702.15
46930.00,8933.94
46940.00,8452.13
46950.00,8014.52
46960.00,8119.90
46970.00,8227.73
46980.00,8313.50
46990.00,8418.17
47000.00,8509.18
47010.00,8598.87
47020.00,8690.82
47030.00,8767.13
47040.00,8839.66
47050.00,8940.81
47060.00,9038.99
47070.00,9130.03
47080.00,10192.55
47090.00,10318.68
47100.00,10446.63
47110.00,10543.56
47120.00,10573.42
47130.00,10620.02
47140.00,10669.65
47150.00,10720.77
47160.00,10776.54
47170.00,10850.19
47180.00,10922.94
47190.00,11013.43
47200.00,11018.22
47210.00,10960.35
47220.00,10905.88
47230.00,10854.74
47240.00,9903.51
47250.00,9849.80
47260.00,9755.01
47270.00,9601.12
47280.00,10170.33
47290.00,10052.61
47300.00,9936.32
47310.00,9823.56
47320.00,9716.46
47330.00,9654.04
47340.00,9533.70
47350.00,9366.38
47360.00,9210.46
47370.00,9054.24
47380.00,8906.34
47390.00,8744.75
47400.00,8562.79
47410.00,9066.51
47420.00,8924.22
47430.00,8797.03
47440.00,8688.88
47450.00,8584.18
47460.00,8490.61
47470.00,8405.52
47480.00,8330.51
47490.00,8262.79
47500.00,7594.66
47510.00,7534.50
47520.00,7487.88
47530.00,6477.14
47540.00,6918.09
47550.00,7446.84
47560.00,7466.68
47570.00,7483.63
47580.00,7502.54
47590.00,7525.45
47600.00,7519.87
47610.00,7550.89
47620.00,7561.61
47630.00,7592.75
47640.00,7614.09
47650.00,7599.41
47660.00,7586.59
47670.00,7543.01
47680.00,7454.77
47690.00,7365.39
47700.00,7276.80
47710.00,5610.56
47720.00,5536.80
47730.00,5469.70
47740.00,4953.64
47750.00,4892.42
47760.00,4825.58
47770.00,4766.25
47780.00,5121.76
47790.00,5064.63
47800.00,5037.44
47810.00,5011.52
47820.00,4979.28
47830.00,4947.83
47840.00,4924.09
47850.00,4894.72
47860.00,4870.48
47870.00,4850.38
47880.00,4834.01
47890.00,4820.65
47900.00,4392.08
47910.00,4377.29
47920.00,4364.81
47930.00,4351.13
47940.00,4381.55
47950.00,4897.55
47960.00,5071.66
47970.00,5217.85
47980.00,5338.82
47990.00,5468.32
48000.00,5131.52
48010.00,5213.50
48020.00,5251.91
48030.00,5272.97
48040.00,5338.49
48050.00,5368.41
48060.00,5372.54
48070.00,5415.48
48080.00,5471.58
48090.00,5494.26
48100.00,5521.86
48110.00,5605.98
48120.00,6180.11
48130.00,5759.89
48140.00,5857.70
48150.00,5976.88
48160.00,6122.05
48170.00,5669.08
48180.00,5711.51
48190.00,5767.27
48200.00,5826.72
48210.00,5898.76
48220.00,5917.07
48230.00,5393.76
48240.00,5280.39
48250.00,5170.70
48260.00,5460.55
48270.00,5380.70
48280.00,5304.13
48290.00,5276.20
48300.00,5218.53
48310.00,5169.61
48320.00,5044.46
48330.00,4903.22
48340.00,4765.74
48350.00,4643.98
48360.00,4506.27
48370.00,4407.69
48380.00,4272.50
48390.00,4134.87
48400.00,3717.49
48410.00,3919.70
48420.00,3867.45
48430.00,3808.91
48440.00,3761.48
48450.00,3704.41
48460.00,3657.09
48470.00,3606.40
48480.00,3551.68
48490.00,3862.35
48500.00,3765.68
48510.00,3344.93
48520.00,2989.77
48530.00,2910.30
48540.00,3151.99
48550.00,3174.22
48560.00,3198.39
48570.00,3224.22
48580.00,3249.22
48590.00,3278.23
48600.00,3308.99
48610.00,3341.58
48620.00,3373.15
48630.00,3409.41
48640.00,3445.54
48650.00,3483.74
48660.00,3525.56
48670.00,3567.78
48680.00,3613.74
48690.00,3652.55
48700.00,3680.84
48710.00,3703.69
48720.00,3729.01
48730.00,3756.62
48740.00,3809.97
48750.00,3888.53
48760.00,3972.24
48770.00,4086.26
48780.00,4158.46
48790.00,4166.03
48800.00,4180.05
48810.00,4199.46
48820.00,4226.73
48830.00,4269.82
48840.00,4311.32
48850.00,4361.88
48860.00,4417.78
48870.00,4477.66
48880.00,4892.42
48890.00,4968.82
48900.00,5051.16
48910.00,5139.27
48920.00,5231.47
48930.00,5329.76
48940.00,5434.47
48950.00,5543.17
48960.00,5660.59
48970.00,5797.68
48980.00,5940.68
48990.00,5990.20
49000.00,5963.03
49010.00,3362.15
49020.00,3316.97
49030.00,5833.35
49040.00,5786.92
49050.00,5742.28
49060.00,5696.29
49070.00,6078.41
49080.00,5471.17
49090.00,5341.31
49100.00,5212.00
49110.00,5080.77
49120.00,4953.71
49130.00,4822.75
49140.00,4695.21
49150.00,4566.49
49160.00,4440.63
49170.00,4329.69
49180.00,4233.89
49190.00,4513.29
49200.00,4431.17
49210.00,4358.86
49220.00,4295.78
49230.00,4266.29
49240.00,4258.80
49250.00,4269.17
49260.00,4306.53
49270.00,4366.80
49280.00,4900.22
49290.00,5569.80
49300.00,5708.47
49310.00,5848.80
49320.00,5988.16
49330.00,6127.96
49340.00,6268.01
49350.00,7236.92
49360.00,7412.42
49370.00,7588.22
49380.00,7764.30
49390.00,7940.65
49400.00,8124.40
49410.00,8348.42
49420.00,8448.40
49430.00,8533.95
49440.00,8630.49
49450.00,8748.81
49460.00,8752.91
49470.00,8706.09
49480.00,8660.32
49490.00,8615.60
49500.00,8629.74
49510.00,8683.21
49520.00,8699.98
49530.00,8725.82
49540.00,8756.62
49550.00,8783.61
49560.00,7974.25
49570.00,7999.73
49580.00,8030.87
49590.00,8089.61
49600.00,9376.67
49610.00,9467.30
49620.00,9576.84
49630.00,9686.83
49640.00,9801.01
49650.00,9916.63
49660.00,9337.85
49670.00,9435.26
49680.00,9459.63
49690.00,9451.54
49700.00,10211.25
49710.00,10142.70
49720.00,10874.58
49730.00,10805.38
49740.00,10734.09
49750.00,10908.33
49760.00,10882.09
49770.00,10855.47
49780.00,10832.83
49790.00,10778.19
49800.00,10731.24
49810.00,10670.30
49820.00,9914.02
49830.00,9807.57
49840.00,9694.66
49850.00,9618.47
49860.00,9557.89
49870.00,9481.84
49880.00,9344.61
49890.00,8867.24
49900.00,9320.32
49910.00,9348.76
49920.00,9386.96
49930.00,9397.29
49940.00,9423.12
49950.00,9456.62
49960.00,9446.71
49970.00,9976.76
49980.00,10019.19
49990.00,10050.78
50000.00,10079.85
50010.00,10133.08
50020.00,10184.94
50030.00,10212.50
50040.00,10267.17
50050.00,10305.74
50060.00,10347.83
50070.00,11033.22
50080.00,11119.00
50090.00,11859.59
50100.00,11981.83
50110.00,12108.80
50120.00,12256.36
50130.00,12392.98
50140.00,12542.54
50150.00,12694.00
50160.00,12098.47
50170.00,12237.46
50180.00,12364.37
50190.00,12481.66
50200.00,12529.92
50210.00,12533.76
50220.00,12536.60
50230.00,12532.32
50240.00,12514.16
50250.00,12512.15
50260.00,12511.79
50270.00,12464.37
50280.00,12907.75
50290.00,12875.24
50300.00,12775.49
50310.00,12651.36
50320.00,11842.98
50330.00,11729.26
50340.00,11599.54
50350.00,10942.84
50360.00,10886.58
50370.00,10854.50
50380.00,10836.31
50390.00,10817.29
50400.00,10802.26
50410.00,10792.23
50420.00,10782.43
50430.00,10786.02
50440.00,10789.61
50450.00,10784.25
50460.00,10784.60
50470.00,10792.30
50480.00,10775.83
50490.00,10768.85
50500.00,11371.56
50510.00,11417.96
50520.00,11456.38
50530.00,11501.44
50540.00,11571.58
50550.00,11627.86
50560.00,11698.91
50570.00,11786.38
50580.00,11875.88
50590.00,11975.15
50600.00,12071.21
50610.00,12178.61
50620.00,12279.38
50630.00,12374.09
50640.00,12489.65
50650.00,12604.08
50660.00,12725.23
50670.00,12849.08
50680.00,12978.41
50690.00,13113.33
50700.00,13211.01
50710.00,13244.66
50720.00,12445.86
50730.00,12508.05
50740.00,12580.42
50750.00,11885.40
50760.00,11951.85
50770.00,12002.26
50780.00,11337.04
50790.00,11400.83
50800.00,11466.22
50810.00,11510.68
50820.00,11568.16
50830.00,11654.18
50840.00,11752.06
50850.00,11848.88
50860.00,11949.07
50870.00,12053.74
50880.00,12158.14
50890.00,12395.98
50900.00,12659.74
50910.00,12904.66
50920.00,13004.64
50930.00,13074.69
50940.00,13150.47
50950.00,13229.83
50960.00,13310.70
50970.00,13369.02
50980.00,13433.45
50990.00,13501.96
51000.00,13560.99
51010.00,13611.44
51020.00,13650.22
51030.00,14506.92
51040.00,14568.37
51050.00,14635.45
51060.00,14705.07
51070.00,14746.71
51080.00,14743.89
51090.00,14740.23
51100.00,14744.90
51110.00,14753.06
51120.00,14771.67
51130.00,14802.52
51140.00,14842.60
51150.00,14886.36
51160.00,15091.09
51170.00,14380.81
51180.00,14342.77
51190.00,14282.05
51200.00,14139.43
51210.00,13990.58
51220.00,13844.09
51230.00,13707.92
51240.00,13579.04
51250.00,13452.47
51260.00,13332.29
51270.00,13215.49
51280.00,13096.04
51290.00,12976.86
51300.00,12272.43
51310.00,12174.54
51320.00,12091.64
51330.00,12060.38
51340.00,12627.79
51350.00,12606.48
51360.00,12625.06
51370.00,12660.03
51380.00,12666.08
51390.00,12589.27
51400.00,12519.92
51410.00,12456.61
51420.00,12396.14
51430.00,12127.99
51440.00,12126.24
51450.00,12124.31
51460.00,12058.98
51470.00,11978.25
51480.00,11902.89
51490.00,12537.93
51500.00,12488.34
51510.00,11745.69
51520.00,11703.64
51530.00,11949.07
51540.00,11925.40
51550.00,11902.66
51560.00,11875.26
51570.00,10986.49
51580.00,10880.39
51590.00,10777.50
51600.00,10592.70
51610.00,9708.99
51620.00,9492.97
51630.00,8724.88
51640.00,8522.69
51650.00,8321.29
51660.00,8939.09
51670.00,8765.55
51680.00,8609.40
51690.00,8447.92
51700.00,8300.68
51710.00,8161.61
51720.00,8034.19
51730.00,7914.19
51740.00,7795.73
51750.00,7710.25
51760.00,7650.69
51770.00,7597.32
51780.00,7970.09
51790.00,7940.06
51800.00,7917.22
51810.00,7898.29
51820.00,7883.09
51830.00,7872.04
51840.00,7865.64
51850.00,8293.11
51860.00,8775.07
51870.00,8817.10
51880.00,8860.43
51890.00,8905.09
51900.00,8951.14
51910.00,8270.58
51920.00,7869.94
51930.00,7974.55
51940.00,8079.97
51950.00,8186.18
51960.00,8293.15
51970.00,8376.00
51980.00,8416.21
51990.00,8456.86
52000.00,7933.59
52010.00,7422.95
52020.00,7345.61
52030.00,7269.12
52040.00,7193.50
52050.00,7118.80
52060.00,7037.87
52070.00,6941.96
52080.00,6839.85
52090.00,6738.50
52100.00,6647.29
52110.00,6572.65
52120.00,6498.53
52130.00,6424.96
52140.00,6351.97
52150.00,5303.27
52160.00,5226.71
52170.00,4911.37
52180.00,4948.15
52190.00,4988.80
52200.00,5032.26
52210.00,5078.44
52220.00,5126.89
52230.00,5177.10
52240.00,5228.70
52250.00,5281.56
52260.00,5339.02
52270.00,6181.81
52280.00,6309.88
52290.00,6416.28
52300.00,6568.73
52310.00,6715.89
52320.00,6860.15
52330.00,7005.22
52340.00,7151.04
52350.00,7297.57
52360.00,7444.78
52370.00,7592.75
52380.00,7747.26
52390.00,8533.62
52400.00,8779.48
52410.00,9022.99
52420.00,9256.83
52430.00,9485.00
52440.00,9713.67
52450.00,9942.79
52460.00,10134.22
52470.00,10214.33
52480.00,10279.41
52490.00,10340.79
52500.00,10386.17
52510.00,10334.77
52520.00,10277.18
52530.00,10229.21
52540.00,10184.10
52550.00,10142.20
52560.00,10768.98
52570.00,10761.79
52580.00,10793.64
52590.00,10857.28
52600.00,10870.36
52610.00,10204.91
52620.00,10116.50
52630.00,9996.25
52640.00,9900.22
52650.00,9819.14
52660.00,9732.97
52670.00,9639.66
52680.00,9555.41
52690.00,9469.90
52700.00,9978.04
52710.00,9918.78
52720.00,9868.46
52730.00,9847.31
52740.00,9831.66
52750.00,9822.85
52760.00,9818.97
52770.00,9806.66
52780.00,9800.60
52790.00,9126.29
52800.00,9166.76
52810.00,9215.06
52820.00,9267.24
52830.00,9324.78
52840.00,9977.22
52850.00,10086.55
52860.00,9515.56
52870.00,10115.37
52880.00,10117.57
52890.00,10125.53
52900.00,10138.81
52910.00,10142.22
52920.00,10129.49
52930.00,10830.90
52940.00,10869.15
52950.00,10910.55
52960.00,10898.52
52970.00,10793.94
52980.00,10710.28
52990.00,10641.61
53000.00,10596.54
53010.00,10576.20
53020.00,11237.02
53030.00,11243.99
53040.00,11261.40
53050.00,11289.72
53060.00,11329.20
53070.00,11379.71
53080.00,11429.71
53090.00,11421.51
53100.00,11414.33
53110.00,11427.19
53120.00,11429.17
53130.00,11357.89
53140.00,11264.62
53150.00,10982.98
53160.00,10903.67
53170.00,11316.59
53180.00,11261.97
53190.00,11211.67
53200.00,11165.34
53210.00,11123.76
53220.00,11085.16
53230.00,11050.40
53240.00,11019.43
53250.00,10542.44
53260.00,10967.47
53270.00,10952.40
53280.00,10874.58
53290.00,10696.48
53300.00,10480.26
53310.00,10267.40
53320.00,10058.85
53330.00,10262.43
53340.00,10088.02
53350.00,9917.71
53360.00,10115.46
53370.00,9972.99
53380.00,9832.87
53390.00,9699.28
53400.00,9590.63
53410.00,9214.31
53420.00,9138.83
53430.00,9064.62
53440.00,8696.25
53450.00,8630.35
53460.00,8565.66
53470.00,8502.18
53480.00,8434.55
53490.00,8361.90
53500.00,8289.87
53510.00,8219.06
53520.00,8149.48
53530.00,8081.32
53540.00,7620.02
53550.00,7544.40
53560.00,7503.71
53570.00,7931.73
53580.00,8225.76
53590.00,8535.05
53600.00,8623.20
53610.00,8740.63
53620.00,8901.86
53630.00,8764.59
53640.00,8916.18
53650.00,9068.93
53660.00,9222.67
53670.00,9377.28
53680.00,9531.11
53690.00,9687.14
53700.00,9843.75
53710.00,10035.53
53720.00,10262.15
53730.00,10469.27
53740.00,10673.83
53750.00,10878.79
53760.00,11084.11
53770.00,11289.78
53780.00,11495.77
53790.00,11702.07
53800.00,11907.13
53810.00,12088.83
53820.00,12270.88
53830.00,12453.59
53840.00,12636.16
53850.00,12211.78
53860.00,12413.13
53870.00,12633.08
53880.00,12829.91
53890.00,13018.09
53900.00,13123.98
53910.00,13201.12
53920.00,13279.32
53930.00,13358.61
53940.00,13439.07
53950.00,13520.87
53960.00,13597.78
53970.00,13025.37
53980.00,13062.15
53990.00,13009.04
54000.00,12959.29
54010.00,12914.42
54020.00,12906.21
54030.00,12916.77
54040.00,12930.99
54050.00,12948.67
54060.00,12381.78
54070.00,12404.61
54080.00,11882.49
54090.00,11909.07
54100.00,11937.99
54110.00,11912.81
54120.00,11942.61
54130.00,11784.62
54140.00,11628.67
54150.00,11474.84
54160.00,11315.23
54170.00,11156.37
54180.00,11000.72
54190.00,10845.00
54200.00,10695.77
54210.00,10971.64
54220.00,10868.21
54230.00,10780.92
54240.00,10703.21
54250.00,10655.29
54260.00,10636.86
54270.00,10621.26
54280.00,10616.90
54290.00,10632.17
54300.00,10652.25
54310.00,10679.42
54320.00,10710.73
54330.00,10744.91
54340.00,10781.53
54350.00,10816.50
54360.00,10840.31
54370.00,10866.79
54380.00,11321.33
54390.00,11361.84
54400.00,11406.77
54410.00,11464.43
54420.00,11552.62
54430.00,11503.27
54440.00,11651.08
54450.00,11823.58
54460.00,12004.12
54470.00,12190.93
54480.00,12383.72
54490.00,12549.09
54500.00,12684.05
54510.00,12810.21
54520.00,12935.89
54530.00,13063.94
54540.00,13194.09
54550.00,13326.18
54560.00,13190.18
54570.00,13242.62
54580.00,13270.85
54590.00,13279.12
54600.00,13209.14
54610.00,13114.55
54620.00,13024.80
54630.00,12242.87
54640.00,11515.91
54650.00,11384.64
54660.00,11232.09
54670.00,11083.62
54680.00,10939.45
54690.00,10822.62
54700.00,10711.00
54710.00,10604.75
54720.00,10504.74
54730.00,10411.62
54740.00,10320.49
54750.00,10222.72
54760.00,10086.94
54770.00,9890.69
54780.00,9695.06
54790.00,9504.25
54800.00,9318.45
54810.00,9137.93
54820.00,8962.99
54830.00,8793.93
54840.00,8634.52
54850.00,9025.55
54860.00,8941.76
54870.00,8870.72
54880.00,8820.06
54890.00,9986.39
54900.00,10730.82
54910.00,10676.35
54920.00,10556.97
54930.00,10455.29
54940.00,10379.12
54950.00,10992.61
54960.00,10912.28
54970.00,10843.05
54980.00,10790.10
54990.00,10746.63
55000.00,10713.06
55010.00,10689.86
55020.00,10677.23
55030.00,10714.45
55040.00,10768.59
55050.00,10830.90
55060.00,10906.34
55070.00,11266.55
55080.00,11379.22
55090.00,11059.44
55100.00,11190.15
55110.00,11312.96
55120.00,11385.31
55130.00,11563.76
55140.00,11683.77
55150.00,11401.04
55160.00,11441.99
55170.00,11495.26
55180.00,11557.80
55190.00,11616.30
55200.00,11660.90
55210.00,12112.81
55220.00,12223.77
55230.00,12344.91
55240.00,12471.97
55250.00,12601.79
55260.00,12734.42
55270.00,12869.95
55280.00,13008.47
55290.00,13150.09
55300.00,13270.09
55310.00,13326.54
55320.00,13383.88
55330.00,13429.19
55340.00,13411.51
55350.00,13374.43
55360.00,13342.55
55370.00,13874.49
55380.00,13858.39
55390.00,13821.33
55400.00,13700.80
55410.00,14436.91
55420.00,14297.59
55430.00,14162.88
55440.00,14052.64
55450.00,13968.44
55460.00,13623.10
55470.00,13526.47
55480.00,13431.90
55490.00,13346.40
55500.00,12942.76
55510.00,12510.67
55520.00,12171.94
55530.00,12125.53
55540.00,12087.59
55550.00,12051.10
55560.00,12016.06
55570.00,11982.48
55580.00,11950.35
55590.00,11919.70
55600.00,11599.60
55610.00,11585.38
55620.00,11579.08
55630.00,11581.39
55640.00,11592.94
55650.00,11604.26
55660.00,11621.90
55670.00,11923.81
55680.00,11951.04
55690.00,11981.17
55700.00,12014.04
55710.00,12039.18
55720.00,11459.28
55730.00,11392.04
55740.00,11326.50
55750.00,11523.18
55760.00,11668.40
55770.00,11627.55
55780.00,11587.36
55790.00,11547.85
55800.00,11509.01
55810.00,11470.84
55820.00,11433.35
55830.00,11396.52
55840.00,11360.37
55850.00,11037.20
55860.00,10669.07
55870.00,10573.96
55880.00,10479.82
55890.00,10390.41
55900.00,10298.32
55910.00,10207.34
55920.00,10117.60
55930.00,10029.36
55940.00,9943.26
55950.00,9880.62
55960.00,9590.23
55970.00,9552.44
55980.00,9507.19
55990.00,9462.49
56000.00,9418.31
56010.00,9374.62
56020.00,9331.42
56030.00,9387.28
56040.00,9349.23
56050.00,9311.64
56060.00,9076.15
56070.00,9061.96
56080.00,9047.25
56090.00,9065.97
56100.00,9107.64
56110.00,9379.21
56120.00,9439.05
56130.00,9499.53
56140.00,9554.47
56150.00,9634.72
56160.00,9739.92
56170.00,9589.79
56180.00,9645.53
56190.00,9670.92
56200.00,9699.36
56210.00,9730.78
56220.00,9763.88
56230.00,9801.04
56240.00,9841.07
56250.00,9883.95
56260.00,9917.75
56270.00,9952.02
56280.00,9988.65
56290.00,10028.36
56300.00,10070.87
56310.00,10116.16
56320.00,10123.06
56330.00,10088.50
56340.00,10057.98
56350.00,10172.12
56360.00,10178.11
56370.00,10178.42
56380.00,10179.71
56390.00,10184.08
56400.00,9819.39
56410.00,9808.73
56420.00,10014.33
56430.00,9960.27
56440.00,9288.79
56450.00,9259.30
56460.00,9229.37
56470.00,9179.62
56480.00,9132.15
56490.00,9086.68
56500.00,9043.85
56510.00,9050.30
56520.00,9078.35
56530.00,9139.62
56540.00,9206.50
56550.00,9278.81
56560.00,9356.26
56570.00,9815.68
56580.00,9905.17
56590.00,9947.61
56600.00,9997.88
56610.00,10068.91
56620.00,10155.81
56630.00,10249.37
56640.00,10349.22
56650.00,10426.76
56660.00,10451.16
56670.00,10477.29
56680.00,10510.06
56690.00,10549.73
56700.00,11008.68
56710.00,11077.79
56720.00,11126.51
56730.00,11172.94
56740.00,11226.63
56750.00,11281.53
56760.00,11294.19
56770.00,11288.17
56780.00,11290.58
56790.00,11301.97
56800.00,11318.01
56810.00,11335.43
56820.00,11356.46
